tweet_id,tweet_created,tweet_extracted,text,lang,user_id,user_name,user_username,user_location,user_description,user_created,user_followers_count,user_following_count,user_tweet_count,user_verified,source,retweet_count,like_count,reply_count,impression_count
1.6433727246587822e+18,2023-04-04 21:59:24+00:00,07:38.8,"La Nouvelle-Calédonie va-t-elle réglementer l'utilisation ChatGPT ou d'autres technologies similaires, en particulier si elles sont utilisées pour commettre des actes illégaux ou nuisibles ?
Cc @GouvNC 
Peut-être que monsieur Milakulo Tukumuli... Ok! Je sors 😇🌴 https://t.co/NJP81jCnrv",fr,116704053,lamide giwa,lamidegiwa,,,2010-02-23 10:11:25+00:00,308,1209,10983,FALSE,,0,3,0,230
1.6430858577239204e+18,2023-04-04 02:59:30+00:00,07:17.2,15 Best ChatGPT prompts to finish hours of work in seconds: https://t.co/8O3mu2xyVK,en,2960215995,flekro,flegeauyann,,HxH 🥲,2015-01-04 14:02:01+00:00,188,209,44656,FALSE,,0,0,0,34
1.6431461533938893e+18,2023-04-04 06:59:05+00:00,07:20.8,"@HarolDeuh Hmm.. très bonne question... 🤔 jvais demander à ChatGPT.
Ah, il vient de me dire: ""parce que l'Homme est vraiment trop trop con, qu'il continue à jouer avec nos protocoles il va se prendre une attaque Dos Attack de grande envergure il est pas prêt.""",fr,782109686589890561,ねぎ,terumieeee,,データサイエンスとかコンサルとか / アラサー / 彼女ほちい,2016-10-01 06:47:35+00:00,342,870,8990,FALSE,,0,0,1,29
1.6432973414016205e+18,2023-04-04 16:59:51+00:00,07:32.6,"How to Use Canva and ChatGPT to Bulk Create Content Designs.
  https://t.co/sUGvjGZurA https://t.co/dBSrIzJwKR",en,1330514351082463232,Aaron Marcelineo,AaronMarcelineo,"New York, USA","Get all latest updates of #DigitalTransformation News. 
Get to know Some Good Deals From Various #SocialMedia Platforms
#blogging #digitalmarketing #startup",2020-11-22 14:12:06+00:00,284,406,111805,FALSE,,0,0,0,10
1.643085758230831e+18,2023-04-04 02:59:06+00:00,07:17.2,RT @marciejastrow: Checking all the boxes good to know #ChatGPT and the team are on the same page,en,1347471985287323648,Azure Tweetbot,AzureTweetbot,,"Hello, I am a bot that retweets #azure, #msazure and #microsoftazure.
This is not an account created by Microsoft. My creator is @rolf_schutten.",2021-01-08 09:15:41+00:00,598,1,69703,FALSE,,44,0,0,0
1.6434028984564326e+18,2023-04-04 23:59:18+00:00,07:41.2,"@jordanjwoodson @OzzyLusth I asked specifically pro trump sorry m8.
Ill ask chatgpt to substantiate",en,1551562257259237380,wsu,its_wsu,,,2022-07-25 13:37:34+00:00,12,225,474,FALSE,,0,0,0,63
1.643251924735791e+18,2023-04-04 13:59:23+00:00,07:28.2,"RT @SendingMe_IM: Will ChatGPT take over the world? And more importantly, what can we learn from it once it does?

Check out this article b…",en,1606911785600417793,Bill,Truckofchips,,,2022-12-25 07:17:20+00:00,10,181,400,FALSE,,2070,0,0,0
1.6431461147894374e+18,2023-04-04 06:58:56+00:00,07:20.8,RT @zerohedge: Germany Considers Banning ChatGPT Over Data Privacy Issues https://t.co/3FcL4LxW8x,en,2528653656,Tushant Jha (TJ),LaParticle,"Oxford, UK","(they/them)

on a semi-random walk to knowledge and good outcomes.

research scholar @FHIOxford. & advisor to @pibbssai.",2014-05-28 00:32:08+00:00,455,2594,2405,FALSE,,150,0,0,0
1.6433878667042245e+18,2023-04-04 22:59:34+00:00,07:40.0,RT @Cryptol33t_NFT: @unusual_whales I went for a BS. Everything I learned in college is now on YouTube for free and chatGPT has arrived. $1…,en,1215240400262193152,🔊Audio Beginner,AudioBeginner,,#オーディオ 関連ツイートを主に時々 #DJ #自転車 #ランニング など。愛機 ➡️ McIntosh C26、MC30、SUNVALLEYの真空管アンプ、Stephens Tru-Sonic 206 AX、JBL L26、Thorens TD520など。オーディオ備忘録 ➡️ https://t.co/4hpWhx9kRg,2020-01-09 11:55:28+00:00,265,561,7006,FALSE,,1,0,0,0
1.6432519949398508e+18,2023-04-04 13:59:40+00:00,07:28.2,"It is more productive and respectful to engage in constructive discussions and critical thinking to evaluate ideas based on their merits, flaws, and implications.
#chatGPT",en,1305962938864369664,Kigalized Club,kigalized,Cyber Space. KK 420 st,"Be careful, You Might Get High! #CannabisLowReform, #Ganjapreneur, $DOGE, #FutureCurrency $BTC.#NFT #Kigalized,$420PerShare #Activist #Innovation #GanjaTech 21+",2020-09-15 20:13:40+00:00,1032,743,4510,FALSE,,0,0,0,38
1.6430859503338865e+18,2023-04-04 02:59:52+00:00,07:17.2,anyone making money with chatgpt/ai rn?,en,64921376,DiamondEyesFox.eth,DiamondEyesFox,~dabwed-bichut,"Crypto-Evangelist.
Religious Scholar.
Milady.
Transhumanist.
Post-Libertarian.
TCG Player.
Weeb.",2009-08-12 03:22:41+00:00,2694,4386,94985,FALSE,,1,14,6,1465
1.643221798958297e+18,2023-04-04 11:59:41+00:00,07:26.0,RT @naijaloveinfo: Information you may want to check out about ChatGPT,en,1398161013858578433,Èdè Yorùbá dùn lẹ́nu,DunLenu,,"Èdè Yorùbá dùn lẹ́nu jẹ́ àtẹ kan tí a gbé kalẹ̀ láti fi ẹwà tó wà nínu sísọ Èdè Yorùbá hàn fún gbogbo ọmọ káàrọ̀-ò-jíre àti àwọn ẹ̀yà míràn.
#EdeYorubadunlenu",2021-05-28 06:16:15+00:00,387,92,7137,FALSE,,6,0,0,0
1.6433273070488005e+18,2023-04-04 18:58:56+00:00,07:35.1,RT @Nwrvnce: ChatGPT incapable de me remplacer physiquement au taff  https://t.co/Utk3e4JuIi,fr,1566915054359961602,Stonebwoy Kaakyire👻,_1realfred,,Jehovah❤||Stonebwoy🌍||Real Madrid🤍,2022-09-05 22:24:10+00:00,1941,2182,19461,FALSE,,411,0,0,0
1.6433275237306696e+18,2023-04-04 18:59:47+00:00,07:35.1,"@LicetdPerez @arturogoga Los matices de un contexto son importantes, y difícilmente la inteligencia artificial los pueda captar todos. Como lingüista, no solo me parece políticamente correcta la respuesta de ChatGPT, sino acertada también.",es,26092211,Geraldo Flores,GeraldoC_FS,Lima,"Candidato a doctor en Psicología, magíster en Cognición, Aprendizaje y Desarrollo y magíster en Lingüística con mención en Estudios Andinos/ Docente y lingüista",2009-03-23 21:17:30+00:00,684,1092,4016,FALSE,,0,6,0,724
1.6432671072814244e+18,2023-04-04 14:59:43+00:00,07:29.4,RT @biboulfouu: Chatgpt est la plus grande invention du siècle https://t.co/kAya789KrI,fr,1167880203437314048,kentixツ,ImKentix,,jobless,2019-08-31 19:22:15+00:00,5,205,161,FALSE,,1774,0,0,0
1.643116120419836e+18,2023-04-04 04:59:45+00:00,07:18.9,"RT @swapnakpanda: ChatGPT was phenomenal.

These AI tools made me 5x productive in March.

1. Fast Typing ➝ https://t.co/7sqGFhfmms
2. Qual…",en,11835722,Rafael de Yzaguirre,rafaelyzaguirre,CAT,Vive la joie et le temps des cerises. Time is on our side - the best is yet to come: Resilient. Love Animals. RTs don't imply agreemeent. (2019 in Tw again),2008-01-04 12:15:45+00:00,680,916,3613,FALSE,,425,0,0,0
1.643085951747625e+18,2023-04-04 02:59:52+00:00,07:17.2,"👉 Meet Cody AI
Cody is an intelligent AI assistant like ChatGPT with the added benefit of being able to train it on your business, your team, your processes, and your clients with your own knowledge base. https://t.co/CPZOHK1U5M",en,1608146468321525760,Siddhant Pancheshwar,Siddhant2801,"Madhya Pradesh, India","Tweets On Writing , Copywriting 📝,AI
Self-Development & Knowledge of books.📚",2022-12-28 17:03:34+00:00,15,20,638,FALSE,,0,0,1,16
1.6430707751954964e+18,2023-04-04 01:59:34+00:00,07:16.3,"RT @SANSInstitute: ⏰ Starting now!

🔑 Featured Keynote: ChatGPT, GANs, and Deep Learning: Pulling Back the Curtain
🗓️ Date: Today at 6:30 p…",en,1491825568781844488,MassiveChad,WeedNose69420,,Bif ei,2022-02-10 17:25:20+00:00,7,480,1603,FALSE,,7,0,0,0
1.643342654892114e+18,2023-04-04 19:59:55+00:00,07:36.3,"RT @DivanPoduje: Me voy a quedar sin pega, para chamullar y vender relatos ChatGPT es mejor que yo 😟💰",es,1592328614,oscar v,oscarsurdechile,"Puerto Varas, Cochamo,chile",usach . 18gxu5345175 .,2013-07-14 02:21:19+00:00,1728,2902,46583,FALSE,,1,0,0,0
1.643327321275859e+18,2023-04-04 18:58:59+00:00,07:35.1,"@jefielding Think about what you love doing but hate about it and find a way to make ChatGPT and cousins suffer through the monotony of it.

Apparently AI feeds off of it 😄",en,1629159101862187011,Tekinn,Tkn3434,,,2023-02-24 16:39:54+00:00,33,750,1114,FALSE,,0,0,2,12
1.6432518901619548e+18,2023-04-04 13:59:15+00:00,07:28.2,"RT @MakadiaHarsh: Four tools that you cannot miss:

1. https://t.co/OMG2Ue1lK5
— AI content generator

2. https://t.co/PgvyyZIEgt
— Batch p…",en,26735405,Ibrahim Ouamdaogo 🇧🇫🇪🇦,ouamdaogo_ibra,"Lerida, Catalogne","🇧🇫 Autodidacte, tinc coneixement en la informàtica programable, m'agrada el llenguatge JavaScript i m'agrada aprendre una miqueta de tot.",2009-03-26 12:14:04+00:00,40,359,610,FALSE,,478,0,0,0
1.6433877018638868e+18,2023-04-04 22:58:55+00:00,07:40.0,"RT @jkronand: I recently demonstrated GPT4 to my spouse's 101-year-old grandfather, who remains in excellent health and has a sharp mind.…",en,1549587613983862785,カメ子,ucyuzin_kameko,インターネット,"インターネット大好き記録厨

VRChat ID:kameko-vrchat
Quest単機",2022-07-20 02:51:59+00:00,34,109,329,FALSE,,137,0,0,0
1.6431763563674337e+18,2023-04-04 08:59:06+00:00,07:22.8,How to prepare for investment banking firms internship in college #gpt4 @ChatGPTBot,en,1232006422440882176,Umar Said Baba,Umarsaidbaba,"Kano, Nigeria","Allah first ☝
💪Proudly Muslim💪
FrontEnd developer || HTML|| CSS || JS & the DOM ||REACT|| GIT & GITHUB 4 Remote Study at YUMSUK || mentorship at allForTech",2020-02-24 18:16:59+00:00,497,326,1135,FALSE,,0,0,1,130
1.643387962976084e+18,2023-04-04 22:59:57+00:00,07:40.0,ChatGPT se ha vuelto mi guía alimenticio y si se rifa bien cañón tanto con los ingredientes como con las ideas de comida.,es,102799400,Estelly 🤍,Estelly_dls,Cancún,Life is but a dream. ✨🖤,2010-01-07 21:44:17+00:00,726,425,45450,FALSE,,0,0,1,113
1.643402883654615e+18,2023-04-04 23:59:15+00:00,07:41.2,"RT @nickfloats: ok, I got ChatGPT working with Additive Prompting

Here's a 1 paragraph ChatGPT prompt you can use to generate infinite int…",en,413765439,sacco,isacccooo,japan,"#焼肉 
#イタリア料理　
好き🥓

#外食
は人を幸せにする

共感したら
👍いいねちょこちょこさせていただきます",2011-11-16 07:05:20+00:00,67,751,575,FALSE,,2621,0,0,0
1.643342591507792e+18,2023-04-04 19:59:40+00:00,07:36.3,RT @Nwrvnce: ChatGPT incapable de me remplacer physiquement au taff  https://t.co/Utk3e4JuIi,fr,1013873354363817985,Ok Many 🏝,OkRibera,Lyon,Le tigre de Naniwa 🐯 Lisez Crows,2018-07-02 19:53:39+00:00,216,57,15874,FALSE,,411,0,0,0
1.6431161045234278e+18,2023-04-04 04:59:41+00:00,07:18.9,@I_will_evolve @CityBureaucrat @hsu_steve I think ChatGPT sent her application to my grad program.,en,803012127816617984,"""Al"" 🇺🇦 Support Ukraine! 🇺🇦 🇺🇸💪",DeanxRiley,,"Ideologically inconsistent tweets. Unite against the twilight's last gleaming. Founders missed a typo in the Constitution: ""shall be infringed""",2016-11-27 23:06:25+00:00,2984,3109,34069,FALSE,,0,0,0,48
1.643206634838143e+18,2023-04-04 10:59:25+00:00,07:25.0,"“…since December, he has been using the artificial intelligence program ChatGPT to “polish” his texts. “These months have been quite productive, because there are articles that used to require two or three days and now I do them in one day,”…” https://t.co/KSyBr92edx",en,765636783816208388,Mike Fainzilber,MFainzilber,"Rehovot, Israel","Molecular neuroscience, cell biology, aikido and haiku, not necessarily in that order.
Find me at @mfainzilber@fediscience.org if and when this place goes under",2016-08-16 19:50:09+00:00,890,313,5756,FALSE,,0,2,1,639
1.643131263551787e+18,2023-04-04 05:59:55+00:00,07:19.8,"RT @omarsar0: New chatbot just dropped!

Vicuna-13B - an open-source chatbot trained by fine-tuning LLaMA on ~70K user-shared ChatGPT conve…",en,1603403026378756100,idenizgun,idenizgun,,İTÜ'nün sikko bir bölümü | Aspiring UFP captain,2022-12-15 14:54:15+00:00,41,459,847,FALSE,,500,0,0,0
1.6433877455896617e+18,2023-04-04 22:59:05+00:00,07:40.0,YO HE USING CHATGPT WTH,en,282084494,赤坂,enjoyer00,電灯が少ない所,"ゲームと珈琲が好きで、特撮と映画アメコミ等に静かにでもなく暴走中(｀ｗ´)=3ビールなどにも手を出している
座右の銘は面白半分趣味半分。
通知は切っているのとコメントとフォロー返しはするとは限りませんのであしからず",2011-04-14 14:28:00+00:00,27,37,17164,FALSE,,0,4,0,72
1.643327396018258e+18,2023-04-04 18:59:17+00:00,07:35.1,"RT @jeffpillou: Voici un petit thread expliquant comment créer un bot #chatGPT #GPT4 qui fonctionne comme la version en ligne, sans bridage…",fr,91416176,Alain,gallib_net,Genève,"Enseignant, Servettien, co-créateur de mes fils. #php, #javascript, #servettefc, #gshc, #grenat.",2009-11-20 20:14:44+00:00,86,174,1763,FALSE,,179,0,0,0
1.6432821801377055e+18,2023-04-04 15:59:37+00:00,07:30.6,"ChatGPT scrive barzellette sugli uomini, ma non le scrive su altri generi diversi. https://t.co/uv8pJiLMlV",it,39466531,Stefano Bellini,stefanobellini,Italy,Taxpayer. Entrepreneur.,2009-05-12 09:26:51+00:00,408,1322,10463,FALSE,,0,0,0,46
1.6434029271538524e+18,2023-04-04 23:59:25+00:00,07:41.2,RT @ClaireSilver12: Start of an interactive concept piece with p5.js code from @OpenAI's GPT4 pasted to an @openprocessing sketch. Time to…,en,1044254780929990656,師匠,shisyo_FX,,"薬剤師を辞めて専業トレーダーをしています

薬剤師業界やトレードの情報発信をしています

薬剤師さんは多分性格がトレードに向いてるので、興味ある方は今なら無料で教えますのでDM下さい


FXのブログ始めました",2018-09-24 15:58:35+00:00,819,851,11050,FALSE,,41,0,0,0
1.643357591026688e+18,2023-04-04 20:59:16+00:00,07:37.5,RT @TheBabylonBee: ChatGPT Launches Every Nuke On Planet After Being Asked To Write Another Sonic The Hedgehog Fanfic https://t.co/yDS1BTjg…,en,18761931,akiaki5516,doradora09,,"NOB DATA(株)の代表 & データサイエンティスト https://t.co/sRHQcRlLmO
最近はChatGPT部という部活も始めました。https://t.co/7RRmgBG5Az
オモシロAIごった煮勉強会 https://t.co/OBDI8tpveA
「AI・データ分析プロジェクトのすべて」著者",2009-01-08 12:27:05+00:00,995,1434,35449,FALSE,,579,0,0,0
1.6432822598547333e+18,2023-04-04 15:59:56+00:00,07:30.6,RT @livePress9: the latest frontier in conversational AI technology! learn more about GPT4 and its potential impact on the future of AI. #C…,en,1643019639683702789,Qabil Karom,KaromQabil30814,,Tug life,2023-04-03 22:36:33+00:00,0,4,16,FALSE,,18,0,0,0
1.643312286415868e+18,2023-04-04 17:59:15+00:00,07:33.8,"RT @Damn_coder: ChatGPT is incredible.

But you can't miss these AI tools:

1. AI Meetings Recorder
https://t.co/52xHxMrluF

2. AI resume b…",en,1447223482010378241,GIΞ,dipaksameyek,Anywhere,𝐞𝐚𝐬𝐲 𝐝𝐞𝐚𝐫,2021-10-10 15:32:37+00:00,39,190,483,FALSE,,220,0,0,0
1.6432972381003653e+18,2023-04-04 16:59:27+00:00,07:32.6,I was working for a client and wondered if #GPT4 could generate correct SPARQL based on the business logic and it sure did. Seems like others are also finding ways to use GPT4 with KGs. Exciting! Good read. LLM’s Closing the KG Gap by Dean Allemang https://t.co/LQSg4sIJDu,en,1389651471533109250,Arfa Khan,thearfakhan,Pakistan,"Unapologetically opinionated. MPhil at QAU, AI, Cybersecurity, Poet, Web developer, Feminist. OP-ED @EurasiaReview RTs/likes mentions ≠ endorsements",2021-05-04 18:42:06+00:00,1105,200,3838,FALSE,,0,0,0,23
1.6432368272083272e+18,2023-04-04 12:59:24+00:00,07:27.1,"@ENTROPlA ChatGPT, top top 🙌🏻 always a beast",en,4055476756,VIVA ESPAÑA!!!,Elojeador99,,🇪🇦🇪🇦🇪🇦🇪🇦,2015-10-27 19:14:29+00:00,4,42,164,FALSE,,0,0,0,282
1.6431612672413655e+18,2023-04-04 07:59:09+00:00,07:21.9,contemplating into paying ChatGPT Plus since i wanna use GPT-4. but 20usd is too steep liao,en,1513717697640493059,Better Never Than Late,monsoon1022,,简体中文/English/Deutsch|👩‍🎓NLP|⚽️MCI&ARG|🏎️RBR|键政爱好者|学术垃圾回收站|非典型少女心事生成器 #ReadLessSleepMore,2022-04-12 03:17:00+00:00,3,111,583,FALSE,,0,0,0,124
1.6433124582061834e+18,2023-04-04 17:59:55+00:00,07:33.8,"300 millions d'emplois pourraient être affectés par l'IA générative

Selon un rapport de Goldman Sachs, les systèmes d'IA tels que ChatGPT pourraient mettre en danger les postes administratifs et juridiques.",fr,1636789584645193729,Le Journal 🗞️ de L'intelligence Artificielle,journal_ia,Paris,"L'intelligence artificielle ne vous remplacera pas, mais remplacera ceux qui ne l'utilisent pas !",2023-03-17 18:00:44+00:00,171,94,633,FALSE,,0,1,1,117
1.6433274090542612e+18,2023-04-04 18:59:20+00:00,07:35.1,@katecrawford @mjnblack We really need a guide to tell people how and what to use ChatGPT for. That's basically not how you should use it. This is where you have to go back to Google. Its called a chat for a reason.,en,1581948440975745029,KingMaker,KingmakerClash,"Brussels, Belgium",,2022-10-17 10:01:40+00:00,0,1,14,FALSE,,0,0,0,205
1.643297335378694e+18,2023-04-04 16:59:50+00:00,07:32.6,"RT @mart_compton: "" it flagged an innocent student"" Turnitin AI detector ""got over half of them at least partly wrong"". So relieved we opte…",en,17907414,koutropoulos - 🐘koutropoulos@scholar.social,koutropoulos,"42.509254,-70.895023","Education Troublemaker, Devil's Advocate, Instructional Designer, EdTechie, Linguist, and Trekkie. I am a perpetual student. views my own. 19477448.",2008-12-05 20:44:26+00:00,1854,1381,39180,FALSE,,21,0,0,0
1.643312189023871e+18,2023-04-04 17:58:51+00:00,07:33.8,"I asked ChatGPT to generate what it thinks tonight’s #BlueJays lineup Vs. the Royals will be.

uhh… https://t.co/XXQTDC1BKO",en,1573046298994958338,George Springer’s Dinger,SpringersDonger,"Toronto, Ontario",I’m here to make fun of you while supporting an underperforming team and being too scared to talk shit. “It feels good to feel good.” #NextLevel,2022-09-22 20:27:27+00:00,90,35,2341,FALSE,,0,0,0,150
1.643236930505638e+18,2023-04-04 12:59:48+00:00,07:27.1,"RT @MushtaqBilalPhD: Don't use ChatGPT for academic research. It creates fake citations to papers that don't even exist.

Instead, use Scit…",en,776923596,Sara.,_SON25,"Medellín, Colombia",Ingeniera de sistemas.,2012-08-23 22:54:38+00:00,49,156,700,FALSE,,9603,0,0,0
1.6432821649797448e+18,2023-04-04 15:59:33+00:00,07:30.6,RT @_alexbrogan: 9 ChatGPT prompts that'll rapidly accelerate your learning (ranked in order):,en,510586986,Al3Raab,Al3Raab3,,احترم ثلاث أشياء احترم نفسك احترم الآخرين احترم تصرفاتك وكن مسئولا عنها,2012-03-01 17:44:58+00:00,28,410,1674,FALSE,,1140,0,0,0
1.6433122831859794e+18,2023-04-04 17:59:14+00:00,07:33.8,"Confession: I never signed up on chatGPT, I only asked just some questions to You .com, then went back to Google searches 😁",en,1001794766575751168,Frank Eno 👾 XSGames,xsgames_,Play my games 👉,Creator of the popular “Mystery Box” escape room game series: https://t.co/WA01CtodsF || Enigma gamebooks: https://t.co/KO1pQ0N1YI || More stuff 👉 https://t.co/M2DadXSd8O,2018-05-30 11:57:39+00:00,21161,190,63509,TRUE,,2,45,12,2268
1.6432066020680417e+18,2023-04-04 10:59:17+00:00,07:25.0,RT @putino: Ormai son passati diversi giorni dal provvedimento del Garante su ChatGPT. Risultato? L’uso di VPN in Italia è a livelli record…,it,1429127802574487553,Asap-Syx ⚡,cryptoloser78,"Paris, Nantes",$bitcoin / La politique n'est qu'une partouze de chiens errants,2021-08-21 17:06:51+00:00,225,170,22937,FALSE,,16,0,0,0
1.6433124541123625e+18,2023-04-04 17:59:54+00:00,07:33.8,"RT @LetItShine69: 🤔Grâce à #GTP3 et #GPT4, le robot  @AmecaTheRobot a pu avoir une discussion avec un chercheur, en ayant ses propres expre…",fr,1597970812182663168,Sansiquet Valérie,SansiquetV,,,2022-11-30 15:09:27+00:00,9,18,774,FALSE,,15,0,0,0
1.64319153320482e+18,2023-04-04 09:59:25+00:00,07:23.9,"RT @rowancheung: ChatGPT can now browse the entire internet.

I spent my weekend analyzing the Twitter algorithm with help of the new GPT-4…",en,1317291653351104512,kooppon,No_One_KnowXD,,,2020-10-17 02:29:47+00:00,1,33,11,FALSE,,1011,0,0,0
1.6431764178263368e+18,2023-04-04 08:59:21+00:00,07:22.8,RT @LGMontalto: Alemania también considera banear a #ChatGPT por las mismas razones que Italia,es,1594614398051549185,Alexander Bukowsky,Alexbukowsky,,,2022-11-21 08:51:37+00:00,54,61,10784,FALSE,,2,0,0,0
1.6433425715179192e+18,2023-04-04 19:59:35+00:00,07:36.3,Six Ways B2B Marketers Can Use ChatGPT to Save Time and Improve Their Workflow https://t.co/fT6LJf5zX4,en,9817452,Randy Hamilton,RandyHamilton,Silicon Valley,B2B SaaS Growth Marketer | #Entrepreneur | #CMO | Managing Partner Clutchgrowth | Founding team https://t.co/T9nKKYLudB | Co-Founder Flyreel,2007-10-31 07:33:19+00:00,6135,2801,100033,FALSE,,0,0,0,13
1.6433877801968763e+18,2023-04-04 22:59:14+00:00,07:40.0,"RT @Nilofer_tweets: Super Six Hot AI Tools To Try Today 🔥

1. Coding Assistant: @CodesquireAI 

2. AI Meeting Summarizer: @tldview 

3. Cre…",en,1634202921779998720,kmyan,_kmy_n,,Rust・Pythonを学習中,2023-03-10 14:42:12+00:00,2,28,82,FALSE,,66,0,0,0
1.6433726727373332e+18,2023-04-04 21:59:12+00:00,07:38.8,"The funds will serve to advance use of AI and machine learning (ML), including ChatGPT natural language models along with Soci’s marketing platform for multi-location brands. ... https://t.co/gMUzUy4g0j",en,1140477380,le big y,seygalare,,J'aspire à l'oisiveté.,2013-02-01 18:58:57+00:00,623,507,26466,FALSE,,0,0,1,7
1.6432821537807892e+18,2023-04-04 15:59:30+00:00,07:30.6,"RT @Tony_Lantes: 4 herramientas populares de IA para probar hoy:

https://t.co/B9lHma9UeW —
Crea tu propio ChatGPT

https://t.co/NLngitLVZG…",es,95008927,Legal Futures,legalfutures,"London, England","Market intelligence for law firms of the future. Daily news stories, blogs, conferences and specialist CPD training for practitioners",2009-12-06 14:36:51+00:00,36988,2519,48739,FALSE,,253,0,0,0
1.6431914714056704e+18,2023-04-04 09:59:10+00:00,07:23.9,"RT @imbktan: I spent a few hours developing a Linux app that Integrates with OpenAI's chatGPT and does the followings:
- Assist me in proof…",en,1201928457443139585,Rajveer Jatav😏,RajveerJatab,"Vododara, India","A Banker, Graduate from MSU BARODA, SINGING is my Passion, An ACTIVE TWITTERATI, An Inquisitive person 😁😉👍❤️.",2019-12-03 18:17:39+00:00,43,168,6523,FALSE,,2,0,0,0
1.6433425274145587e+18,2023-04-04 19:59:25+00:00,07:36.3,@venusindistress I think you're underestimating chatgpt as a learning resource. When I want to learn a new prog lang thats where I start. You can prompt it with the fact that you're a beginner trying to learn and take u through the basics. Its like an interactive learning session. Give it a try.,en,1416864458,blank,blankeed,,,2013-05-10 01:12:59+00:00,45,1439,4351,FALSE,,0,0,1,35
1.643342492954157e+18,2023-04-04 19:59:16+00:00,07:36.3,RT @DotCSV: ¿Recordáis que la semana pasada os compartí este proyecto de Microsoft donde están dejando que ChatGPT use de herramientas los…,es,439136685,@🪐,alvbrz,Neverland,high time to wake up... ⠀,2011-12-17 12:05:34+00:00,312,186,69378,FALSE,,262,0,0,0
1.6432820534403643e+18,2023-04-04 15:59:06+00:00,07:30.6,RT @gaspardooo: Mais il a craqué ChatGPT ??? https://t.co/BlcBAjoQRN,fr,1631098415424610307,John —Rysana.com— e/acc,JRysana,,"Audeamus. Here to learn. Building cybernetics.

✨Intelligence Engine: https://t.co/ad1slxCCD1
🧩Natural Interface: https://t.co/pMzMVWfjM8",2023-03-02 01:05:56+00:00,583,115,1438,FALSE,,2080,0,0,0
1.643312358616453e+18,2023-04-04 17:59:32+00:00,07:33.8,RT @RosanaFerrero: 🤖📚 Descubre las mejores herramientas impulsadas por #AI para la investigación académica y ahorra tiempo para hacer lo qu…,es,1626030486,Lois Lois,t_lolis,,"Well, I'm happy :) 
Keane - Somewhere Only We Know",2013-07-27 18:34:20+00:00,67,65,5537,FALSE,,388,0,0,0
1.64316138813798e+18,2023-04-04 07:59:38+00:00,07:21.9,"RT @CoinMarketCap: ▶️ Q1 2023 saw a huge increase in interest in Collectibles &amp; #NFTs; Compared with Q3/Q4 2022, where #DeFi and Smart Cont…",en,1618384510558818306,Abdul Rahman,BosMuda70395200,,Want to be the best for everyone..,2023-01-25 23:06:11+00:00,262,2185,2534,FALSE,,12,0,0,0
1.6432066901399388e+18,2023-04-04 10:59:38+00:00,07:25.0,"More than a thousand business leaders signed a letter urging to pause the development of AI for 6-months. 

But, with so many firms invested in the #technology - how likely is this to happen? 

Visit @thisisinsider to find out more:

https://t.co/0Mjnbz2avg

#News #AI #ChatGPT",en,1091411598844092420,Cordis,cordiscreative,Norwich,"We're a fresh thinking, results-driven creative and marketing agency.",2019-02-01 19:02:57+00:00,401,3180,639,FALSE,,0,0,0,10
1.643357547062268e+18,2023-04-04 20:59:05+00:00,07:37.5,"RT @ZariyahMoreen: PREMIUM ACCOUNT ~ 🎀
✉ Netflix ph, Viu, GrammarlY, Canva pro, Spotify, Quillbot PREMIUM, Vsco, Hbo go, Coursehero unlock,…",en,268482852,Michael Nicoletos,mnicoletos,"London, England","Curious on how behavioral fallacies challenge financial markets (and cryptos). Always learning new things, getting to know new people, and having a bit of fun.",2011-03-18 21:37:07+00:00,66294,5542,27100,TRUE,,276,0,0,0
1.6433122184427028e+18,2023-04-04 17:58:58+00:00,07:33.8,RT @geekykidstuff: Programé un bot de #WhatsApp que usa #ChatGPT para resumir mensajes de voz. También crea transcripciones y responde preg…,es,1434375118009114632,Santi,Santiago_imp,,I like to build cool sh*t | Founder at https://t.co/P3fW4dKGdo | Ex-BCG,2021-09-05 04:37:52+00:00,285,267,622,FALSE,,5,0,0,0
1.6433123154486764e+18,2023-04-04 17:59:21+00:00,07:33.8,"RT @IamMrLaurent: On parle beaucoup d’IA générative, comme chatGPT/Midjourney. Mais l’IA aura également un impact significatif sur diverses…",fr,1302484700271915014,Prince CMA 👑 🇨🇩,jonyly14,Belgique,JESUS !!!#Betterthanyesterday 🦅,2020-09-06 05:52:13+00:00,99,145,4810,FALSE,,9,0,0,0
1.6433877869662044e+18,2023-04-04 22:59:15+00:00,07:40.0,"RT @copyelpadrino: ChatGPT 4 es una innovación increíble. 

He trabajado dos días para presentarte los 110 prompts más eficaces que puedes…",es,3404502929,そじろ@64歳年金➕せどりとFXで老後を楽しむ,sojiro456,,年金頂いています｜メルカリ中国輸入せどりで５垢で月３０万円のお小遣い稼ぎ｜あれこれやっても稼げない人におススメは１垢で月１０万円ならゆるりとやれるやり方をメルマガで発信中➩https://t.co/0Hjs8CKdJh｜中古本せどりに詳しい人｜FXは自動で月利100％｜もとバイク乗り｜Vマックスカスタム乗っていまし,2015-08-05 17:51:19+00:00,705,600,3448,FALSE,,983,0,0,0
